,StateCode,StateName,Origin,Reporting_Airline,Detail,Flights,Status
10876,KY,Kentucky,SDF,MQ,Arrival On-Time,5,On-Time
1672,MO,Missouri,MCI,MQ,B,1,Cancelled
1673,MO,Missouri,MCI,MQ,C,4,Cancelled
1697,MO,Missouri,SGF,MQ,A,7,Cancelled
10873,GA,Georgia,SAV,MQ,Arrival On-Time,2,On-Time
1616,MN,Minnesota,MSP,MQ,B,3,Cancelled
1656,MO,Missouri,JLN,MQ,A,1,Cancelled
1653,MO,Missouri,COU,MQ,B,2,Cancelled
1652,MO,Missouri,COU,MQ,A,2,Cancelled
1212,KY,Kentucky,CVG,MQ,A,9,Cancelled
10879,LA,Louisiana,SHV,MQ,Arrival On-Time,9,On-Time
1698,MO,Missouri,SGF,MQ,B,10,Cancelled
1699,MO,Missouri,SGF,MQ,C,1,Cancelled
10875,CA,California,SBP,MQ,Arrival On-Time,8,On-Time
10878,MO,Missouri,SGF,MQ,Arrival On-Time,19,On-Time
1233,KY,Kentucky,LEX,MQ,B,5,Cancelled
1490,MI,Michigan,DTW,MQ,B,11,Cancelled
1234,KY,Kentucky,LEX,MQ,C,2,Cancelled
1412,MD,Maryland,BWI,MQ,C,5,Cancelled
1435,ME,Maine,BGR,MQ,A,1,Cancelled
1436,ME,Maine,BGR,MQ,B,2,Cancelled
1536,MI,Michigan,GRR,MQ,B,11,Cancelled
1537,MI,Michigan,GRR,MQ,C,5,Cancelled
1489,MI,Michigan,DTW,MQ,A,4,Cancelled
1524,MI,Michigan,FNT,MQ,C,1,Cancelled
1523,MI,Michigan,FNT,MQ,B,2,Cancelled
1577,MI,Michigan,MQT,MQ,B,2,Cancelled
1583,MI,Michigan,TVC,MQ,A,1,Cancelled
1584,MI,Michigan,TVC,MQ,B,1,Cancelled
1585,MI,Michigan,TVC,MQ,C,4,Cancelled
1592,MN,Minnesota,DLH,MQ,B,2,Cancelled
1437,ME,Maine,BGR,MQ,C,1,Cancelled
1447,ME,Maine,PWM,MQ,B,1,Cancelled
1448,ME,Maine,PWM,MQ,C,2,Cancelled
1462,MI,Michigan,AZO,MQ,A,3,Cancelled
1463,MI,Michigan,AZO,MQ,B,6,Cancelled
1464,MI,Michigan,AZO,MQ,C,1,Cancelled
1185,KS,Kansas,ICT,MQ,B,4,Cancelled
1535,MI,Michigan,GRR,MQ,A,2,Cancelled
1522,MI,Michigan,FNT,MQ,A,1,Cancelled
1491,MI,Michigan,DTW,MQ,C,8,Cancelled
1411,MD,Maryland,BWI,MQ,B,7,Cancelled
1410,MD,Maryland,BWI,MQ,A,3,Cancelled
1368,MA,Massachusetts,BOS,MQ,C,19,Cancelled
1367,MA,Massachusetts,BOS,MQ,B,28,Cancelled
10888,OK,Oklahoma,SWO,MQ,Arrival On-Time,1,On-Time
10889,FL,Florida,TLH,MQ,Arrival On-Time,4,On-Time
10890,OH,Ohio,TOL,MQ,Arrival On-Time,3,On-Time
10891,FL,Florida,TPA,MQ,Arrival On-Time,1,On-Time
10892,OK,Oklahoma,TUL,MQ,Arrival On-Time,4,On-Time
10893,MI,Michigan,TVC,MQ,Arrival On-Time,5,On-Time
1249,KY,Kentucky,SDF,MQ,A,1,Cancelled
1250,KY,Kentucky,SDF,MQ,B,5,Cancelled
1251,KY,Kentucky,SDF,MQ,C,4,Cancelled
10894,AR,Arkansas,TXK,MQ,Arrival On-Time,7,On-Time
10895,TX,Texas,TYR,MQ,Arrival On-Time,9,On-Time
1615,MN,Minnesota,MSP,MQ,A,1,Cancelled
10896,TN,Tennessee,TYS,MQ,Arrival On-Time,7,On-Time
10898,AR,Arkansas,XNA,MQ,Arrival On-Time,20,On-Time
1271,LA,Louisiana,AEX,MQ,A,2,Cancelled
1278,LA,Louisiana,BTR,MQ,A,4,Cancelled
1279,LA,Louisiana,BTR,MQ,B,6,Cancelled
1280,LA,Louisiana,BTR,MQ,C,1,Cancelled
1294,LA,Louisiana,LFT,MQ,B,3,Cancelled
1300,LA,Louisiana,MLU,MQ,B,2,Cancelled
1314,LA,Louisiana,MSY,MQ,C,1,Cancelled
1330,LA,Louisiana,SHV,MQ,A,3,Cancelled
1331,LA,Louisiana,SHV,MQ,B,4,Cancelled
1366,MA,Massachusetts,BOS,MQ,A,18,Cancelled
10897,FL,Florida,VPS,MQ,Arrival On-Time,5,On-Time
1186,KS,Kansas,ICT,MQ,C,1,Cancelled
8229,AR,Arkansas,LIT,MQ,Departure Delay,251,Delayed
8117,TX,Texas,ABI,MQ,Departure Delay,101,Delayed
10816,KS,Kansas,ICT,MQ,Arrival On-Time,9,On-Time
10817,TX,Texas,ILE,MQ,Arrival On-Time,3,On-Time
10818,IN,Indiana,IND,MQ,Arrival On-Time,7,On-Time
10819,MS,Mississippi,JAN,MQ,Arrival On-Time,7,On-Time
10820,FL,Florida,JAX,MQ,Arrival On-Time,3,On-Time
10821,NY,New York,JFK,MQ,Arrival On-Time,29,On-Time
10822,MO,Missouri,JLN,MQ,Arrival On-Time,2,On-Time
10823,MI,Michigan,LAN,MQ,Arrival On-Time,1,On-Time
10824,NV,Nevada,LAS,MQ,Arrival On-Time,2,On-Time
10825,OK,Oklahoma,LAW,MQ,Arrival On-Time,4,On-Time
10826,CA,California,LAX,MQ,Arrival On-Time,99,On-Time
10827,TX,Texas,LBB,MQ,Arrival On-Time,14,On-Time
10828,LA,Louisiana,LCH,MQ,Arrival On-Time,2,On-Time
10829,KY,Kentucky,LEX,MQ,Arrival On-Time,3,On-Time
10830,LA,Louisiana,LFT,MQ,Arrival On-Time,4,On-Time
10831,NY,New York,LGA,MQ,Arrival On-Time,36,On-Time
10832,AR,Arkansas,LIT,MQ,Arrival On-Time,9,On-Time
1714,MO,Missouri,STL,MQ,A,5,Cancelled
10833,TX,Texas,LRD,MQ,Arrival On-Time,6,On-Time
10815,TX,Texas,IAH,MQ,Arrival On-Time,6,On-Time
10834,WI,Wisconsin,LSE,MQ,Arrival On-Time,1,On-Time
10814,VA,Virginia,IAD,MQ,Arrival On-Time,5,On-Time
10812,NY,New York,HPN,MQ,Arrival On-Time,5,On-Time
10793,MI,Michigan,DTW,MQ,Arrival On-Time,10,On-Time
10794,IN,Indiana,EVV,MQ,Arrival On-Time,5,On-Time
10795,NJ,New Jersey,EWR,MQ,Arrival On-Time,3,On-Time
10796,FL,Florida,EYW,MQ,Arrival On-Time,1,On-Time
10797,ND,North Dakota,FAR,MQ,Arrival On-Time,3,On-Time
10798,CA,California,FAT,MQ,Arrival On-Time,13,On-Time
10799,MI,Michigan,FNT,MQ,Arrival On-Time,2,On-Time
10800,SD,South Dakota,FSD,MQ,Arrival On-Time,2,On-Time
10801,AR,Arkansas,FSM,MQ,Arrival On-Time,3,On-Time
10802,IN,Indiana,FWA,MQ,Arrival On-Time,10,On-Time
10803,TX,Texas,GGG,MQ,Arrival On-Time,2,On-Time
10804,CO,Colorado,GJT,MQ,Arrival On-Time,1,On-Time
10805,MS,Mississippi,GPT,MQ,Arrival On-Time,7,On-Time
10806,WI,Wisconsin,GRB,MQ,Arrival On-Time,4,On-Time
10807,TX,Texas,GRK,MQ,Arrival On-Time,6,On-Time
10808,MI,Michigan,GRR,MQ,Arrival On-Time,5,On-Time
10809,NC,North Carolina,GSO,MQ,Arrival On-Time,8,On-Time
10810,SC,South Carolina,GSP,MQ,Arrival On-Time,6,On-Time
10811,TX,Texas,HOU,MQ,Arrival On-Time,6,On-Time
10813,AL,Alabama,HSV,MQ,Arrival On-Time,1,On-Time
10835,TX,Texas,MAF,MQ,Arrival On-Time,10,On-Time
10836,MO,Missouri,MCI,MQ,Arrival On-Time,2,On-Time
10837,FL,Florida,MCO,MQ,Arrival On-Time,2,On-Time
10862,ME,Maine,PWM,MQ,Arrival On-Time,4,On-Time
10863,SD,South Dakota,RAP,MQ,Arrival On-Time,1,On-Time
10864,NC,North Carolina,RDU,MQ,Arrival On-Time,30,On-Time
10865,VA,Virginia,RIC,MQ,Arrival On-Time,3,On-Time
10866,NV,Nevada,RNO,MQ,Arrival On-Time,1,On-Time
8317,AR,Arkansas,XNA,MQ,Departure Delay,267,Delayed
8316,FL,Florida,VPS,MQ,Departure Delay,48,Delayed
8315,TN,Tennessee,TYS,MQ,Departure Delay,94,Delayed
8314,TX,Texas,TYR,MQ,Departure Delay,50,Delayed
8313,AR,Arkansas,TXK,MQ,Departure Delay,34,Delayed
8312,MI,Michigan,TVC,MQ,Departure Delay,52,Delayed
8311,AZ,Arizona,TUS,MQ,Departure Delay,4,Delayed
8310,OK,Oklahoma,TUL,MQ,Departure Delay,117,Delayed
8309,TN,Tennessee,TRI,MQ,Departure Delay,4,Delayed
8308,FL,Florida,TPA,MQ,Departure Delay,2,Delayed
8307,OH,Ohio,TOL,MQ,Departure Delay,48,Delayed
8306,FL,Florida,TLH,MQ,Departure Delay,36,Delayed
8305,NY,New York,SYR,MQ,Departure Delay,98,Delayed
8304,NY,New York,SWF,MQ,Departure Delay,25,Delayed
10861,RI,Rhode Island,PVD,MQ,Arrival On-Time,2,On-Time
10860,CA,California,PSP,MQ,Arrival On-Time,5,On-Time
10859,FL,Florida,PNS,MQ,Arrival On-Time,9,On-Time
10858,PA,Pennsylvania,PIT,MQ,Arrival On-Time,10,On-Time
10838,PA,Pennsylvania,MDT,MQ,Arrival On-Time,1,On-Time
10839,TN,Tennessee,MEM,MQ,Arrival On-Time,14,On-Time
10840,AL,Alabama,MGM,MQ,Arrival On-Time,1,On-Time
10841,KS,Kansas,MHK,MQ,Arrival On-Time,3,On-Time
10842,FL,Florida,MIA,MQ,Arrival On-Time,34,On-Time
10843,WI,Wisconsin,MKE,MQ,Arrival On-Time,9,On-Time
10844,IL,Illinois,MLI,MQ,Arrival On-Time,5,On-Time
10845,LA,Louisiana,MLU,MQ,Arrival On-Time,3,On-Time
10846,AL,Alabama,MOB,MQ,Arrival On-Time,3,On-Time
10792,IA,Iowa,DSM,MQ,Arrival On-Time,13,On-Time
10847,MI,Michigan,MQT,MQ,Arrival On-Time,4,On-Time
10849,WI,Wisconsin,MSN,MQ,Arrival On-Time,8,On-Time
10850,MN,Minnesota,MSP,MQ,Arrival On-Time,3,On-Time
10851,CO,Colorado,MTJ,MQ,Arrival On-Time,1,On-Time
10852,OK,Oklahoma,OKC,MQ,Arrival On-Time,8,On-Time
10853,NE,Nebraska,OMA,MQ,Arrival On-Time,10,On-Time
10854,IL,Illinois,ORD,MQ,Arrival On-Time,326,On-Time
10855,VA,Virginia,ORF,MQ,Arrival On-Time,7,On-Time
10856,PA,Pennsylvania,PHL,MQ,Arrival On-Time,6,On-Time
10857,IL,Illinois,PIA,MQ,Arrival On-Time,3,On-Time
10848,CA,California,MRY,MQ,Arrival On-Time,5,On-Time
8303,IA,Iowa,SUX,MQ,Departure Delay,21,Delayed
10791,TX,Texas,DFW,MQ,Arrival On-Time,418,On-Time
10789,VA,Virginia,DCA,MQ,Arrival On-Time,27,On-Time
1002,IL,Illinois,BMI,MQ,C,5,Cancelled
1001,IL,Illinois,BMI,MQ,B,3,Cancelled
1000,IL,Illinois,BMI,MQ,A,2,Cancelled
985,IA,Iowa,SUX,MQ,C,1,Cancelled
984,IA,Iowa,SUX,MQ,B,1,Cancelled
974,IA,Iowa,DSM,MQ,C,7,Cancelled
973,IA,Iowa,DSM,MQ,B,6,Cancelled
972,IA,Iowa,DSM,MQ,A,7,Cancelled
965,IA,Iowa,DBQ,MQ,C,5,Cancelled
964,IA,Iowa,DBQ,MQ,B,5,Cancelled
963,IA,Iowa,DBQ,MQ,A,1,Cancelled
955,IA,Iowa,CID,MQ,C,8,Cancelled
954,IA,Iowa,CID,MQ,B,14,Cancelled
953,IA,Iowa,CID,MQ,A,4,Cancelled
899,GA,Georgia,SAV,MQ,B,2,Cancelled
898,GA,Georgia,SAV,MQ,A,1,Cancelled
886,GA,Georgia,CSG,MQ,B,2,Cancelled
856,GA,Georgia,ATL,MQ,C,4,Cancelled
855,GA,Georgia,ATL,MQ,B,10,Cancelled
1006,IL,Illinois,CMI,MQ,A,3,Cancelled
854,GA,Georgia,ATL,MQ,A,6,Cancelled
1007,IL,Illinois,CMI,MQ,B,12,Cancelled
1033,IL,Illinois,MLI,MQ,A,1,Cancelled
1174,KS,Kansas,GCK,MQ,A,1,Cancelled
1143,IN,Indiana,IND,MQ,C,4,Cancelled
1142,IN,Indiana,IND,MQ,B,2,Cancelled
1141,IN,Indiana,IND,MQ,A,2,Cancelled
1120,IN,Indiana,FWA,MQ,C,4,Cancelled
1119,IN,Indiana,FWA,MQ,B,8,Cancelled
1118,IN,Indiana,FWA,MQ,A,2,Cancelled
1112,IN,Indiana,EVV,MQ,C,5,Cancelled
1111,IN,Indiana,EVV,MQ,B,5,Cancelled
1110,IN,Indiana,EVV,MQ,A,4,Cancelled
1099,IL,Illinois,SPI,MQ,B,1,Cancelled
1095,IL,Illinois,PIA,MQ,C,6,Cancelled
1094,IL,Illinois,PIA,MQ,B,9,Cancelled
1093,IL,Illinois,PIA,MQ,A,5,Cancelled
1063,IL,Illinois,ORD,MQ,C,191,Cancelled
1062,IL,Illinois,ORD,MQ,B,233,Cancelled
1061,IL,Illinois,ORD,MQ,A,90,Cancelled
1035,IL,Illinois,MLI,MQ,C,3,Cancelled
1034,IL,Illinois,MLI,MQ,B,9,Cancelled
1008,IL,Illinois,CMI,MQ,C,6,Cancelled
825,FL,Florida,VPS,MQ,C,3,Cancelled
824,FL,Florida,VPS,MQ,B,2,Cancelled
823,FL,Florida,VPS,MQ,A,1,Cancelled
10770,VT,Vermont,BTV,MQ,Arrival On-Time,1,On-Time
10771,NY,New York,BUF,MQ,Arrival On-Time,6,On-Time
10772,MD,Maryland,BWI,MQ,Arrival On-Time,4,On-Time
10773,SC,South Carolina,CAE,MQ,Arrival On-Time,1,On-Time
10774,TN,Tennessee,CHA,MQ,Arrival On-Time,3,On-Time
10775,VA,Virginia,CHO,MQ,Arrival On-Time,2,On-Time
10776,SC,South Carolina,CHS,MQ,Arrival On-Time,5,On-Time
10777,IA,Iowa,CID,MQ,Arrival On-Time,12,On-Time
10778,OH,Ohio,CLE,MQ,Arrival On-Time,9,On-Time
10779,TX,Texas,CLL,MQ,Arrival On-Time,6,On-Time
10780,NC,North Carolina,CLT,MQ,Arrival On-Time,10,On-Time
10781,OH,Ohio,CMH,MQ,Arrival On-Time,17,On-Time
10782,IL,Illinois,CMI,MQ,Arrival On-Time,12,On-Time
10783,TX,Texas,CRP,MQ,Arrival On-Time,6,On-Time
10784,KY,Kentucky,CVG,MQ,Arrival On-Time,19,On-Time
10785,WI,Wisconsin,CWA,MQ,Arrival On-Time,1,On-Time
10786,TX,Texas,DAL,MQ,Arrival On-Time,5,On-Time
10787,OH,Ohio,DAY,MQ,Arrival On-Time,5,On-Time
10788,IA,Iowa,DBQ,MQ,Arrival On-Time,4,On-Time
10769,LA,Louisiana,BTR,MQ,Arrival On-Time,17,On-Time
10768,TX,Texas,BPT,MQ,Arrival On-Time,1,On-Time
10767,MA,Massachusetts,BOS,MQ,Arrival On-Time,48,On-Time
10766,TN,Tennessee,BNA,MQ,Arrival On-Time,20,On-Time
789,FL,Florida,TLH,MQ,A,2,Cancelled
747,FL,Florida,PNS,MQ,C,1,Cancelled
746,FL,Florida,PNS,MQ,B,5,Cancelled
745,FL,Florida,PNS,MQ,A,5,Cancelled
694,FL,Florida,MIA,MQ,C,2,Cancelled
693,FL,Florida,MIA,MQ,B,8,Cancelled
692,FL,Florida,MIA,MQ,A,12,Cancelled
10753,TX,Texas,ABI,MQ,Arrival On-Time,8,On-Time
10754,TX,Texas,ACT,MQ,Arrival On-Time,3,On-Time
10790,CO,Colorado,DEN,MQ,Arrival On-Time,2,On-Time
